Code commune,Commune,Libellé région,Libellé typologie
56148,Nostang,Bretagne,Communes peu denses
56149,Noyal-Muzillac,Bretagne,Communes peu denses
56151,Noyal-Pontivy,Bretagne,Communes peu denses
56152,Le Palais,Bretagne,Communes peu denses
56153,Péaule,Bretagne,Communes peu denses
56154,Peillac,Bretagne,Communes peu denses
56155,Pénestin,Bretagne,Communes peu denses
56156,Persquen,Bretagne,Communes très peu denses
56157,Plaudren,Bretagne,Communes peu denses
56158,Plescop,Bretagne,Communes de densité intermédiaire
56159,Pleucadeuc,Bretagne,Communes peu denses
56160,Pleugriffet,Bretagne,Communes peu denses
56161,Ploemel,Bretagne,Communes peu denses
56162,Ploemeur,Bretagne,Communes de densité intermédiaire
56163,Ploërdut,Bretagne,Communes très peu denses
56164,Ploeren,Bretagne,Communes peu denses
56165,Ploërmel,Bretagne,Communes de densité intermédiaire
56166,Plouay,Bretagne,Communes peu denses
56167,Plougoumelen,Bretagne,Communes peu denses
56168,Plouharnel,Bretagne,Communes peu denses
56169,Plouhinec,Bretagne,Communes peu denses
56170,Plouray,Bretagne,Communes peu denses
56171,Pluherlin,Bretagne,Communes peu denses
56172,Plumelec,Bretagne,Communes peu denses
56173,Pluméliau-Bieuzy,Bretagne,Communes peu denses
56174,Plumelin,Bretagne,Communes peu denses
56175,Plumergat,Bretagne,Communes peu denses
56176,Pluneret,Bretagne,Communes de densité intermédiaire
56177,Pluvigner,Bretagne,Communes peu denses
56178,Pontivy,Bretagne,Communes de densité intermédiaire
56179,Pont-Scorff,Bretagne,Communes peu denses
56180,Porcaro,Bretagne,Communes peu denses
56181,Port-Louis,Bretagne,Communes de densité intermédiaire
56182,Priziac,Bretagne,Communes peu denses
56184,Questembert,Bretagne,Communes peu denses
56185,Quéven,Bretagne,Communes de densité intermédiaire
56186,Quiberon,Bretagne,Communes de densité intermédiaire
56188,Quistinic,Bretagne,Communes peu denses
56189,Radenac,Bretagne,Communes peu denses
56190,Réguiny,Bretagne,Communes peu denses
56191,Réminiac,Bretagne,Communes peu denses
56193,Riantec,Bretagne,Communes de densité intermédiaire
56194,Rieux,Bretagne,Communes peu denses
56195,La Roche-Bernard,Bretagne,Communes peu denses
56196,Rochefort-en-Terre,Bretagne,Communes peu denses
56197,Val d'Oust,Bretagne,Communes peu denses
56198,Rohan,Bretagne,Communes peu denses
56199,Roudouallec,Bretagne,Communes peu denses
56200,Ruffiac,Bretagne,Communes peu denses
56201,Le Saint,Bretagne,Communes très peu denses
56202,Saint-Abraham,Bretagne,Communes peu denses
56203,Saint-Aignan,Bretagne,Communes peu denses
56204,Saint-Allouestre,Bretagne,Communes peu denses
56205,Saint-Armel,Bretagne,Communes peu denses
56206,Saint-Avé,Bretagne,Communes de densité intermédiaire
56207,Saint-Barthélemy,Bretagne,Communes peu denses
56208,Saint-Brieuc-de-Mauron,Bretagne,Communes très peu denses
56209,Sainte-Brigitte,Bretagne,Communes peu denses
56210,Saint-Caradec-Trégomel,Bretagne,Communes peu denses
56211,Saint-Congard,Bretagne,Communes peu denses
56212,Saint-Dolay,Bretagne,Communes peu denses
56213,Saint-Gérand,Bretagne,Communes peu denses
56214,Saint-Gildas-de-Rhuys,Bretagne,Communes peu denses
56215,Saint-Gonnery,Bretagne,Communes peu denses
56216,Saint-Gorgon,Bretagne,Communes peu denses
56218,Saint-Gravé,Bretagne,Communes peu denses
56219,Saint-Guyomard,Bretagne,Communes peu denses
56220,Sainte-Hélène,Bretagne,Communes peu denses
56221,Saint-Jacut-les-Pins,Bretagne,Communes peu denses
56222,Saint-Jean-Brévelay,Bretagne,Communes peu denses
56223,Saint-Jean-la-Poterie,Bretagne,Communes peu denses
56224,Saint-Laurent-sur-Oust,Bretagne,Communes peu denses
56225,Saint-Léry,Bretagne,Communes très peu denses
56226,Saint-Malo-de-Beignon,Bretagne,Communes peu denses
56227,Saint-Malo-des-Trois-Fontaines,Bretagne,Communes très peu denses
56228,Saint-Marcel,Bretagne,Communes peu denses
56229,Saint-Martin-sur-Oust,Bretagne,Communes peu denses
56230,Saint-Nicolas-du-Tertre,Bretagne,Communes peu denses
56231,Saint-Nolff,Bretagne,Communes peu denses
56232,Saint-Perreux,Bretagne,Communes peu denses
56233,Saint-Philibert,Bretagne,Communes peu denses
56234,Saint-Pierre-Quiberon,Bretagne,Communes peu denses
56236,Saint-Servant,Bretagne,Communes peu denses
56237,Saint-Thuriau,Bretagne,Communes peu denses
56238,Saint-Tugdual,Bretagne,Communes très peu denses
56239,Saint-Vincent-sur-Oust,Bretagne,Communes peu denses
56240,Sarzeau,Bretagne,Communes peu denses
56241,Sauzon,Bretagne,Communes peu denses
56242,Séglien,Bretagne,Communes très peu denses
56243,Séné,Bretagne,Communes de densité intermédiaire
56244,Sérent,Bretagne,Communes peu denses
56245,Silfiac,Bretagne,Communes peu denses
56246,Le Sourn,Bretagne,Communes de densité intermédiaire
56247,Sulniac,Bretagne,Communes peu denses
56248,Surzur,Bretagne,Communes peu denses
56249,Taupont,Bretagne,Communes peu denses
56250,Théhillac,Bretagne,Communes peu denses
56251,Theix-Noyalo,Bretagne,Communes peu denses
56252,Le Tour-du-Parc,Bretagne,Communes peu denses
56253,Tréal,Bretagne,Communes peu denses
56254,Trédion,Bretagne,Communes peu denses
56255,Treffléan,Bretagne,Communes peu denses
56256,Tréhorenteuc,Bretagne,Communes très peu denses
56257,La Trinité-Porhoët,Bretagne,Communes peu denses
56258,La Trinité-sur-Mer,Bretagne,Communes peu denses
56259,La Trinité-Surzur,Bretagne,Communes peu denses
56260,Vannes,Bretagne,Communes densément peuplées
56261,La Vraie-Croix,Bretagne,Communes peu denses
56262,Bono,Bretagne,Communes peu denses
56263,Sainte-Anne-d'Auray,Bretagne,Communes peu denses
56264,Kernascléden,Bretagne,Communes peu denses
57001,Aboncourt,Grand Est,Communes peu denses
57002,Aboncourt-sur-Seille,Grand Est,Communes peu denses
57003,Abreschviller,Grand Est,Communes peu denses
57004,Achain,Grand Est,Communes très peu denses
57006,Achen,Grand Est,Communes peu denses
57007,Adaincourt,Grand Est,Communes très peu denses
57008,Adelange,Grand Est,Communes peu denses
57009,Ajoncourt,Grand Est,Communes peu denses
57010,Alaincourt-la-Côte,Grand Est,Communes très peu denses
57011,Albestroff,Grand Est,Communes peu denses
57012,Algrange,Grand Est,Communes densément peuplées
57013,Alsting,Grand Est,Communes de densité intermédiaire
57014,Altrippe,Grand Est,Communes peu denses
57015,Altviller,Grand Est,Communes peu denses
57016,Alzing,Grand Est,Communes peu denses
57017,Amanvillers,Grand Est,Communes peu denses
57018,Amelécourt,Grand Est,Communes peu denses
57019,Amnéville,Grand Est,Communes de densité intermédiaire
57020,Ancerville,Grand Est,Communes très peu denses
57021,Ancy-Dornot,Grand Est,Communes de densité intermédiaire
57022,Angevillers,Grand Est,Communes peu denses
57024,Antilly,Grand Est,Communes très peu denses
57025,Anzeling,Grand Est,Communes peu denses
57026,Apach,Grand Est,Communes de densité intermédiaire
57027,Arraincourt,Grand Est,Communes très peu denses
57028,Argancy,Grand Est,Communes peu denses
57029,Arriance,Grand Est,Communes très peu denses
57030,Arry,Grand Est,Communes peu denses
57031,Ars-Laquenexy,Grand Est,Communes peu denses
57032,Ars-sur-Moselle,Grand Est,Communes de densité intermédiaire
57033,Arzviller,Grand Est,Communes peu denses
57034,Aspach,Grand Est,Communes très peu denses
57035,Assenoncourt,Grand Est,Communes très peu denses
57036,Attilloncourt,Grand Est,Communes très peu denses
57037,Aube,Grand Est,Communes très peu denses
57038,Audun-le-Tiche,Grand Est,Communes de densité intermédiaire
57039,Augny,Grand Est,Communes peu denses
57040,Aulnois-sur-Seille,Grand Est,Communes peu denses
57041,Aumetz,Grand Est,Communes peu denses
57042,Avricourt,Grand Est,Communes peu denses
57043,Ay-sur-Moselle,Grand Est,Communes peu denses
57044,Azoudange,Grand Est,Communes très peu denses
57045,Bacourt,Grand Est,Communes très peu denses
57046,Baerenthal,Grand Est,Communes peu denses
57047,Bambiderstroff,Grand Est,Communes peu denses
57048,Bannay,Grand Est,Communes peu denses
57049,Le Ban-Saint-Martin,Grand Est,Communes densément peuplées
57050,Barchain,Grand Est,Communes très peu denses
57051,Baronville,Grand Est,Communes peu denses
57052,Barst,Grand Est,Communes peu denses
57053,Bassing,Grand Est,Communes très peu denses
57054,Baudrecourt,Grand Est,Communes très peu denses
57055,Bazoncourt,Grand Est,Communes peu denses
57056,Bébing,Grand Est,Communes peu denses
57057,Béchy,Grand Est,Communes peu denses
57058,Behren-lès-Forbach,Grand Est,Communes de densité intermédiaire
57059,Bellange,Grand Est,Communes très peu denses
57060,Bénestroff,Grand Est,Communes peu denses
57061,Béning-lès-Saint-Avold,Grand Est,Communes de densité intermédiaire
57062,Berg-sur-Moselle,Grand Est,Communes peu denses
57063,Bérig-Vintrange,Grand Est,Communes très peu denses
57064,Berling,Grand Est,Communes peu denses
57065,Bermering,Grand Est,Communes très peu denses
57066,Berthelming,Grand Est,Communes peu denses
57067,Bertrange,Grand Est,Communes de densité intermédiaire
57069,Berviller-en-Moselle,Grand Est,Communes peu denses
57070,Bettange,Grand Est,Communes peu denses
57071,Bettborn,Grand Est,Communes peu denses
57072,Bettelainville,Grand Est,Communes peu denses
57073,Betting,Grand Est,Communes de densité intermédiaire
57074,Bettviller,Grand Est,Communes peu denses
57075,Beux,Grand Est,Communes très peu denses
57076,Beyren-lès-Sierck,Grand Est,Communes peu denses
57077,Bezange-la-Petite,Grand Est,Communes très peu denses
57079,Bibiche,Grand Est,Communes très peu denses
57080,Bickenholtz,Grand Est,Communes très peu denses
57081,Bidestroff,Grand Est,Communes très peu denses
57082,Biding,Grand Est,Communes peu denses
57083,Bining,Grand Est,Communes peu denses
57084,Bioncourt,Grand Est,Communes peu denses
57085,Bionville-sur-Nied,Grand Est,Communes très peu denses
57086,Belles-Forêts,Grand Est,Communes très peu denses
57087,Bisten-en-Lorraine,Grand Est,Communes très peu denses
57088,Bistroff,Grand Est,Communes très peu denses
57089,Bitche,Grand Est,Communes peu denses
57090,Blanche-Église,Grand Est,Communes très peu denses
57091,Bliesbruck,Grand Est,Communes peu denses
57092,Blies-Ébersing,Grand Est,Communes de densité intermédiaire
57093,Blies-Guersviller,Grand Est,Communes de densité intermédiaire
57095,Boucheporn,Grand Est,Communes peu denses
57096,Boulange,Grand Est,Communes peu denses
57097,Boulay-Moselle,Grand Est,Communes peu denses
57098,Bourgaltroff,Grand Est,Communes très peu denses
57099,Bourdonnay,Grand Est,Communes très peu denses
57100,Bourscheid,Grand Est,Communes très peu denses
57101,Bousbach,Grand Est,Communes de densité intermédiaire
57102,Bousse,Grand Est,Communes de densité intermédiaire
57103,Bousseviller,Grand Est,Communes très peu denses
57104,Boust,Grand Est,Communes peu denses
57105,Boustroff,Grand Est,Communes peu denses
57106,Bouzonville,Grand Est,Communes peu denses
57107,Bréhain,Grand Est,Communes très peu denses
57108,Breidenbach,Grand Est,Communes très peu denses
57109,Breistroff-la-Grande,Grand Est,Communes peu denses
57110,Brettnach,Grand Est,Communes peu denses
57111,Bronvaux,Grand Est,Communes de densité intermédiaire
57112,Brouck,Grand Est,Communes très peu denses
57113,Brouderdorff,Grand Est,Communes de densité intermédiaire
57114,Brouviller,Grand Est,Communes peu denses
57115,Brulange,Grand Est,Communes très peu denses
57116,Buchy,Grand Est,Communes très peu denses
57117,Buding,Grand Est,Communes peu denses
57118,Budling,Grand Est,Communes très peu denses
57119,Buhl-Lorraine,Grand Est,Communes de densité intermédiaire
57120,Burlioncourt,Grand Est,Communes très peu denses
57121,Burtoncourt,Grand Est,Communes très peu denses
57122,Cappel,Grand Est,Communes peu denses
57123,Carling,Grand Est,Communes de densité intermédiaire
57124,Cattenom,Grand Est,Communes peu denses
57125,Chailly-lès-Ennery,Grand Est,Communes peu denses
57126,Chambrey,Grand Est,Communes peu denses
57127,Chanville,Grand Est,Communes très peu denses
57128,Charleville-sous-Bois,Grand Est,Communes très peu denses
57129,Charly-Oradour,Grand Est,Communes peu denses
57130,Château-Bréhain,Grand Est,Communes très peu denses
57131,Château-Rouge,Grand Est,Communes peu denses
57132,Château-Salins,Grand Est,Communes peu denses
57133,Château-Voué,Grand Est,Communes très peu denses
57134,Châtel-Saint-Germain,Grand Est,Communes de densité intermédiaire
57136,Chémery-les-Deux,Grand Est,Communes peu denses
57137,Cheminot,Grand Est,Communes peu denses
57138,Chenois,Grand Est,Communes très peu denses
57139,Chérisey,Grand Est,Communes peu denses
57140,Chesny,Grand Est,Communes peu denses
57141,Chicourt,Grand Est,Communes très peu denses
57142,Chieulles,Grand Est,Communes peu denses
57143,Clouange,Grand Est,Communes de densité intermédiaire
57144,Cocheren,Grand Est,Communes de densité intermédiaire
57145,Coincy,Grand Est,Communes peu denses
57146,Coin-lès-Cuvry,Grand Est,Communes de densité intermédiaire
57147,Coin-sur-Seille,Grand Est,Communes peu denses
57148,Colligny-Maizery,Grand Est,Communes peu denses
57149,Colmen,Grand Est,Communes peu denses
57150,Condé-Northen,Grand Est,Communes peu denses
57151,Conthil,Grand Est,Communes très peu denses
57152,Contz-les-Bains,Grand Est,Communes de densité intermédiaire
57153,Corny-sur-Moselle,Grand Est,Communes de densité intermédiaire
57154,Coume,Grand Est,Communes peu denses
57155,Courcelles-Chaussy,Grand Est,Communes peu denses
57156,Courcelles-sur-Nied,Grand Est,Communes peu denses
57158,Craincourt,Grand Est,Communes peu denses
57159,Créhange,Grand Est,Communes de densité intermédiaire
57160,Creutzwald,Grand Est,Communes de densité intermédiaire
57161,Cutting,Grand Est,Communes très peu denses
57162,Cuvry,Grand Est,Communes de densité intermédiaire
57163,Dabo,Grand Est,Communes peu denses
57165,Dalem,Grand Est,Communes peu denses
57166,Dalhain,Grand Est,Communes très peu denses
57167,Dalstein,Grand Est,Communes peu denses
57168,Danne-et-Quatre-Vents,Grand Est,Communes peu denses
57169,Dannelbourg,Grand Est,Communes peu denses
57171,Delme,Grand Est,Communes peu denses
57172,Denting,Grand Est,Communes très peu denses
57173,Desseling,Grand Est,Communes très peu denses
57174,Destry,Grand Est,Communes très peu denses
57175,Diane-Capelle,Grand Est,Communes très peu denses
57176,Diebling,Grand Est,Communes peu denses
57177,Dieuze,Grand Est,Communes peu denses
57178,Diffembach-lès-Hellimer,Grand Est,Communes peu denses
57179,Distroff,Grand Est,Communes peu denses
57180,Dolving,Grand Est,Communes peu denses
57181,Domnom-lès-Dieuze,Grand Est,Communes très peu denses
57182,Donjeux,Grand Est,Communes peu denses
57183,Donnelay,Grand Est,Communes très peu denses
57186,Ébersviller,Grand Est,Communes peu denses
57187,Éblange,Grand Est,Communes peu denses
57188,Éguelshardt,Grand Est,Communes peu denses
57189,Eincheville,Grand Est,Communes très peu denses
57190,Elvange,Grand Est,Communes de densité intermédiaire
57191,Elzange,Grand Est,Communes peu denses
57192,Enchenberg,Grand Est,Communes peu denses
57193,Ennery,Grand Est,Communes peu denses
57194,Entrange,Grand Est,Communes peu denses
57195,Epping,Grand Est,Communes peu denses
57196,Erching,Grand Est,Communes peu denses
57197,Ernestviller,Grand Est,Communes peu denses
57198,Erstroff,Grand Est,Communes très peu denses
57199,Escherange,Grand Est,Communes peu denses
57200,Les Étangs,Grand Est,Communes peu denses
57201,Etting,Grand Est,Communes peu denses
57202,Etzling,Grand Est,Communes de densité intermédiaire
57203,Évrange,Grand Est,Communes très peu denses
57204,Failly,Grand Est,Communes peu denses
57205,Falck,Grand Est,Communes peu denses
57206,Fameck,Grand Est,Communes densément peuplées
57207,Farébersviller,Grand Est,Communes de densité intermédiaire
57208,Farschviller,Grand Est,Communes peu denses
57209,Faulquemont,Grand Est,Communes de densité intermédiaire
57210,Fénétrange,Grand Est,Communes peu denses
57211,Fèves,Grand Est,Communes de densité intermédiaire
57212,Féy,Grand Est,Communes de densité intermédiaire
57213,Filstroff,Grand Est,Communes peu denses
57214,Fixem,Grand Est,Communes peu denses
57215,Flastroff,Grand Est,Communes très peu denses
57216,Fleisheim,Grand Est,Communes très peu denses
57217,Flétrange,Grand Est,Communes de densité intermédiaire
57218,Fleury,Grand Est,Communes de densité intermédiaire
57219,Flévy,Grand Est,Communes peu denses
57220,Flocourt,Grand Est,Communes très peu denses
57221,Florange,Grand Est,Communes densément peuplées
57222,Folkling,Grand Est,Communes peu denses
57224,Folschviller,Grand Est,Communes de densité intermédiaire
57225,Fonteny,Grand Est,Communes très peu denses
57226,Fontoy,Grand Est,Communes de densité intermédiaire
57227,Forbach,Grand Est,Communes de densité intermédiaire
57228,Fossieux,Grand Est,Communes très peu denses
57229,Foulcrey,Grand Est,Communes très peu denses
57230,Fouligny,Grand Est,Communes très peu denses
57231,Foville,Grand Est,Communes très peu denses
57232,Francaltroff,Grand Est,Communes peu denses
57233,Fraquelfing,Grand Est,Communes très peu denses
57234,Frauenberg,Grand Est,Communes de densité intermédiaire
57235,Freistroff,Grand Est,Communes peu denses
57236,Frémery,Grand Est,Communes très peu denses
57237,Frémestroff,Grand Est,Communes peu denses
57238,Fresnes-en-Saulnois,Grand Est,Communes très peu denses
57239,Freybouse,Grand Est,Communes peu denses
57240,Freyming-Merlebach,Grand Est,Communes de densité intermédiaire
57241,Fribourg,Grand Est,Communes très peu denses
57242,Gandrange,Grand Est,Communes de densité intermédiaire
57244,Garrebourg,Grand Est,Communes peu denses
57245,Gavisse,Grand Est,Communes peu denses
57246,Gelucourt,Grand Est,Communes très peu denses
57247,Gerbécourt,Grand Est,Communes très peu denses
57248,Givrycourt,Grand Est,Communes peu denses
57249,Glatigny,Grand Est,Communes très peu denses
57250,Goetzenbruck,Grand Est,Communes peu denses
57251,Goin,Grand Est,Communes peu denses
57252,Gomelange,Grand Est,Communes peu denses
57253,Gondrexange,Grand Est,Communes peu denses
57254,Gorze,Grand Est,Communes peu denses
57255,Gosselming,Grand Est,Communes peu denses
57256,Gravelotte,Grand Est,Communes peu denses
57257,Grémecey,Grand Est,Communes très peu denses
57258,Gréning,Grand Est,Communes très peu denses
57259,Grindorff-Bizing,Grand Est,Communes peu denses
57260,Grosbliederstroff,Grand Est,Communes de densité intermédiaire
57261,Gros-Réderching,Grand Est,Communes peu denses
57262,Grostenquin,Grand Est,Communes peu denses
57263,Grundviller,Grand Est,Communes peu denses
57264,Guebenhouse,Grand Est,Communes peu denses
57265,Guébestroff,Grand Est,Communes très peu denses
57266,Guéblange-lès-Dieuze,Grand Est,Communes très peu denses
57267,Le Val-de-Guéblange,Grand Est,Communes peu denses
57268,Guébling,Grand Est,Communes très peu denses
57269,Guénange,Grand Est,Communes de densité intermédiaire
57270,Val-de-Bride,Grand Est,Communes peu denses
57271,Guenviller,Grand Est,Communes peu denses
57272,Guermange,Grand Est,Communes très peu denses
57273,Guerstling,Grand Est,Communes peu denses
57274,Guerting,Grand Est,Communes peu denses
57275,Guessling-Hémering,Grand Est,Communes peu denses
57276,Guinglange,Grand Est,Communes peu denses
57277,Guinkirchen,Grand Est,Communes très peu denses
57278,Guinzeling,Grand Est,Communes très peu denses
57280,Guntzviller,Grand Est,Communes peu denses
57281,Haboudange,Grand Est,Communes très peu denses
57282,Hagen,Grand Est,Communes peu denses
57283,Hagondange,Grand Est,Communes de densité intermédiaire
57284,Hallering,Grand Est,Communes peu denses
57286,Halstroff,Grand Est,Communes très peu denses
57287,Basse-Ham,Grand Est,Communes peu denses
57288,Ham-sous-Varsberg,Grand Est,Communes de densité intermédiaire
57289,Hambach,Grand Est,Communes peu denses
57290,Hampont,Grand Est,Communes très peu denses
57291,Hangviller,Grand Est,Communes peu denses
57292,Hannocourt,Grand Est,Communes très peu denses
57293,Han-sur-Nied,Grand Est,Communes peu denses
57294,Hanviller,Grand Est,Communes très peu denses
57295,Haraucourt-sur-Seille,Grand Est,Communes peu denses
57296,Hargarten-aux-Mines,Grand Est,Communes peu denses
57297,Harprich,Grand Est,Communes très peu denses
57298,Harreberg,Grand Est,Communes peu denses
57299,Hartzviller,Grand Est,Communes peu denses
57300,Haselbourg,Grand Est,Communes peu denses
57301,Haspelschiedt,Grand Est,Communes très peu denses
57302,Hattigny,Grand Est,Communes très peu denses
57303,Hauconcourt,Grand Est,Communes de densité intermédiaire
57304,Haut-Clocher,Grand Est,Communes peu denses
57305,Havange,Grand Est,Communes peu denses
57306,Hayange,Grand Est,Communes densément peuplées
57307,Hayes,Grand Est,Communes très peu denses
57308,Hazembourg,Grand Est,Communes très peu denses
57309,Heining-lès-Bouzonville,Grand Est,Communes peu denses
57310,Hellering-lès-Fénétrange,Grand Est,Communes très peu denses
57311,Hellimer,Grand Est,Communes peu denses
57312,Helstroff,Grand Est,Communes peu denses
57313,Hémilly,Grand Est,Communes très peu denses
57314,Héming,Grand Est,Communes peu denses
57315,Henridorff,Grand Est,Communes peu denses
57316,Henriville,Grand Est,Communes peu denses
57317,Hérange,Grand Est,Communes très peu denses
57318,Hermelange,Grand Est,Communes peu denses
57319,Herny,Grand Est,Communes peu denses
57320,Hertzing,Grand Est,Communes très peu denses
57321,Hesse,Grand Est,Communes peu denses
57322,Hestroff,Grand Est,Communes peu denses
57323,Hettange-Grande,Grand Est,Communes de densité intermédiaire
57324,Hilbesheim,Grand Est,Communes peu denses
57325,Hilsprich,Grand Est,Communes peu denses
57326,Hinckange,Grand Est,Communes très peu denses
57328,Holacourt,Grand Est,Communes très peu denses
57329,Holling,Grand Est,Communes peu denses
57330,Holving,Grand Est,Communes peu denses
57331,Hombourg-Budange,Grand Est,Communes peu denses
57332,Hombourg-Haut,Grand Est,Communes de densité intermédiaire
57333,Hommarting,Grand Est,Communes peu denses
57334,Hommert,Grand Est,Communes peu denses
57335,Honskirch,Grand Est,Communes très peu denses
57336,L'Hôpital,Grand Est,Communes de densité intermédiaire
57337,Hoste,Grand Est,Communes peu denses
57338,Hottviller,Grand Est,Communes peu denses
57339,Hultehouse,Grand Est,Communes peu denses
57340,Hundling,Grand Est,Communes peu denses
57341,Hunting,Grand Est,Communes peu denses
57342,Ibigny,Grand Est,Communes très peu denses
57343,Illange,Grand Est,Communes de densité intermédiaire
57344,Imling,Grand Est,Communes peu denses
57345,Inglange,Grand Est,Communes peu denses
57346,Insming,Grand Est,Communes peu denses
57347,Insviller,Grand Est,Communes très peu denses
57348,Ippling,Grand Est,Communes peu denses
57349,Jallaucourt,Grand Est,Communes très peu denses
57350,Jouy-aux-Arches,Grand Est,Communes de densité intermédiaire
57351,Jury,Grand Est,Communes peu denses
57352,Jussy,Grand Est,Communes de densité intermédiaire
57353,Juvelize,Grand Est,Communes très peu denses
57354,Juville,Grand Est,Communes très peu denses
57355,Kalhausen,Grand Est,Communes peu denses
57356,Kanfen,Grand Est,Communes peu denses
57357,Kappelkinger,Grand Est,Communes peu denses
57358,Kédange-sur-Canner,Grand Est,Communes peu denses
57359,Kemplich,Grand Est,Communes très peu denses
57360,Kerbach,Grand Est,Communes de densité intermédiaire
57361,Kerling-lès-Sierck,Grand Est,Communes peu denses
57362,Kerprich-aux-Bois,Grand Est,Communes très peu denses
57364,Kirsch-lès-Sierck,Grand Est,Communes peu denses
57365,Kirschnaumen,Grand Est,Communes très peu denses
57366,Kirviller,Grand Est,Communes très peu denses
57367,Klang,Grand Est,Communes très peu denses
57368,Knutange,Grand Est,Communes densément peuplées
57370,Kœnigsmacker,Grand Est,Communes peu denses
57371,Haute-Kontz,Grand Est,Communes peu denses
57372,Kuntzig,Grand Est,Communes peu denses
57373,Lachambre,Grand Est,Communes peu denses
57374,Lafrimbolle,Grand Est,Communes peu denses
57375,Lagarde,Grand Est,Communes très peu denses
57376,Lambach,Grand Est,Communes peu denses
57377,Landange,Grand Est,Communes très peu denses
57379,Landroff,Grand Est,Communes très peu denses
57380,Laneuveville-lès-Lorquin,Grand Est,Communes très peu denses
57381,Laneuveville-en-Saulnois,Grand Est,Communes très peu denses
57382,Langatte,Grand Est,Communes peu denses
57383,Languimberg,Grand Est,Communes très peu denses
57384,Laning,Grand Est,Communes peu denses
57385,Laquenexy,Grand Est,Communes peu denses
57386,Laudrefang,Grand Est,Communes peu denses
57387,Laumesfeld,Grand Est,Communes très peu denses
57388,Launstroff,Grand Est,Communes très peu denses
57389,Lelling,Grand Est,Communes peu denses
57390,Lemberg,Grand Est,Communes peu denses
57391,Lemoncourt,Grand Est,Communes très peu denses
57392,Lemud,Grand Est,Communes peu denses
57393,Lengelsheim,Grand Est,Communes très peu denses
57394,Léning,Grand Est,Communes peu denses
57395,Lesse,Grand Est,Communes très peu denses
57396,Lessy,Grand Est,Communes de densité intermédiaire
57397,Ley,Grand Est,Communes très peu denses
57398,Leyviller,Grand Est,Communes peu denses
57399,Lezey,Grand Est,Communes très peu denses
57401,Lidrezing,Grand Est,Communes très peu denses
57402,Liederschiedt,Grand Est,Communes très peu denses
57403,Liéhon,Grand Est,Communes très peu denses
57404,Lindre-Basse,Grand Est,Communes très peu denses
57405,Lindre-Haute,Grand Est,Communes très peu denses
57406,Liocourt,Grand Est,Communes très peu denses
57407,Lixheim,Grand Est,Communes peu denses
57408,Lixing-lès-Rouhling,Grand Est,Communes de densité intermédiaire
57409,Lixing-lès-Saint-Avold,Grand Est,Communes peu denses
57410,Lhor,Grand Est,Communes très peu denses
57411,Lommerange,Grand Est,Communes peu denses
57412,Longeville-lès-Metz,Grand Est,Communes densément peuplées
57413,Longeville-lès-Saint-Avold,Grand Est,Communes peu denses
57414,Lorquin,Grand Est,Communes peu denses
57415,Lorry-lès-Metz,Grand Est,Communes de densité intermédiaire
57416,Lorry-Mardigny,Grand Est,Communes peu denses
57417,Lostroff,Grand Est,Communes très peu denses
57418,Loudrefing,Grand Est,Communes peu denses
57419,Loupershouse,Grand Est,Communes peu denses
57421,Loutzviller,Grand Est,Communes très peu denses
57422,Louvigny,Grand Est,Communes peu denses
57423,Lubécourt,Grand Est,Communes très peu denses
57424,Lucy,Grand Est,Communes très peu denses
57425,Luppy,Grand Est,Communes peu denses
57426,Luttange,Grand Est,Communes peu denses
57427,Lutzelbourg,Grand Est,Communes peu denses
57428,Macheren,Grand Est,Communes de densité intermédiaire
57430,Mainvillers,Grand Est,Communes peu denses
57431,Maizeroy,Grand Est,Communes très peu denses
57433,Maizières-lès-Metz,Grand Est,Communes de densité intermédiaire
57434,Maizières-lès-Vic,Grand Est,Communes peu denses
57436,Malaucourt-sur-Seille,Grand Est,Communes très peu denses
57437,Malling,Grand Est,Communes peu denses
57438,Malroy,Grand Est,Communes peu denses
57439,Manderen-Ritzing,Grand Est,Communes peu denses
57440,Manhoué,Grand Est,Communes très peu denses
57441,Manom,Grand Est,Communes de densité intermédiaire
57442,Many,Grand Est,Communes très peu denses
57443,Marange-Silvange,Grand Est,Communes de densité intermédiaire
57444,Marange-Zondrange,Grand Est,Communes peu denses
57445,Marieulles,Grand Est,Communes peu denses
57446,Marimont-lès-Bénestroff,Grand Est,Communes très peu denses
57447,Marly,Grand Est,Communes de densité intermédiaire
57448,Marsal,Grand Est,Communes peu denses
57449,Marsilly,Grand Est,Communes peu denses
57451,Marthille,Grand Est,Communes très peu denses
57452,La Maxe,Grand Est,Communes peu denses
57453,Maxstadt,Grand Est,Communes très peu denses
57454,Mécleuves,Grand Est,Communes peu denses
57455,Mégange,Grand Est,Communes très peu denses
57456,Meisenthal,Grand Est,Communes peu denses
57457,Menskirch,Grand Est,Communes très peu denses
57459,Merschweiller,Grand Est,Communes peu denses
57460,Merten,Grand Est,Communes peu denses
57461,Métairies-Saint-Quirin,Grand Est,Communes peu denses
57462,Metting,Grand Est,Communes peu denses
57463,Metz,Grand Est,Communes densément peuplées
57464,Metzeresche,Grand Est,Communes peu denses
57465,Metzervisse,Grand Est,Communes peu denses
57466,Metzing,Grand Est,Communes peu denses
57467,Mey,Grand Est,Communes peu denses
57468,Mittelbronn,Grand Est,Communes peu denses
